element_id,sbml_type,element_name,unit,annotation_type,qualifier,URI,remark
APlasma,species,amount of chemical in plasma,ug,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00502,
APlasma,species,,,rdf,BQB_IS,,
ARBC,species,Amount in red blood cells,ug,rdf,BQM_IS,,
ARBC,species,,,rdf,BQB_IS,,
AMetallothionein,species,Amount in metallothionein,ug,rdf,BQM_IS,,
AMetallothionein,species,,,rdf,BQB_IS,,
AOthers,species,Rest of the body,ug,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00501,
AOthers,species,,,rdf,BQB_IS,,
Age,parameter,age,y,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00521,
Age,parameter,,,rdf,BQB_IS,,
BW,parameter,body weight,kg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00008,
AgeRef,parameter,current age of reference indvididual in simulation,y,rdf,,,
BWRef,parameter,body weight of reference indvididual in simulation,kg,rdf,,,
deltaBW,parameter,Variability on bodyweight,UNITLESS,rdf,BQM_IS,,
Fabs,parameter,Fraction absorbed in intestine,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00142,
Fabs,parameter,,,rdf,BQB_IS,,
Ka,parameter,Transfer from intestine to total uptake,/d,rdf,BQM_IS,,
Ka,parameter,,,rdf,BQB_IS,,
F_Uptake_Metallothionein,parameter,Fraction of uptake pool transferred to metallothionein,UNITLESS,rdf,BQM_IS,,
Uptake_Metallothionein,parameter,Transfer from total uptake to metallothionein,ug/d,rdf,BQM_IS,,
Uptake_Metallothionein,parameter,,,rdf,BQB_IS,,
Max_Metallothionein,parameter,Maximal dose in metallothionein added daily,ug/d,rdf,BQM_IS,,
Max_Metallothionein,parameter,,,rdf,BQB_IS,,
K_Inhalation_Uptake,parameter,Transfer from lung to total intake,/d,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00504,
K_Inhalation_Uptake,parameter,,,rdf,BQB_IS,,
K_Lung_Intestine,parameter,Rate of absorption from Lung to intestine,/d,rdf,BQM_IS,,
K_Lung_Intestine,parameter,,,rdf,BQB_IS,,
K_Plasma_Others,parameter,Transfer from plasma to the rest of the body,/d,rdf,BQM_IS,,
K_Plasma_Others,parameter,,,rdf,BQB_IS,,
K_Others_Plasma,parameter,Transfer from rest of the body to plasma,/d,rdf,BQM_IS,,
K_Others_Plasma,parameter,,,rdf,BQB_IS,,
K_Plasma_Feces,parameter,Transfer from plasma to feces,/d,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00236,
K_Plasma_Feces,parameter,,,rdf,BQB_IS,,
K_Plasma_Liver,parameter,Transfer from plasma to liver,/d,rdf,BQM_IS,,
K_Plasma_Liver,parameter,,,rdf,BQB_IS,,
K_Liver_Plasma,parameter,Transfer from liver to plasma,/d,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00497,
K_Liver_Plasma,parameter,,,rdf,BQB_IS,,
K_Liver_Metallothionein,parameter,Transfer from liver to metallothionein,/d,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00497,
K_Liver_Metallothionein,parameter,,,rdf,BQB_IS,,
K_Liver_Feces,parameter,Transfer from liver to feces,/d,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00236,
K_Liver_Feces,parameter,,,rdf,BQB_IS,,
K_RBC_Metallothionein,parameter,Transfer from reb blood cells to metallothionein,/d,rdf,BQM_IS,,
K_RBC_Metallothionein,parameter,,,rdf,BQB_IS,,
K_Metallothionein_Kidney,parameter,Transfer from metallothionein to kidney,/d,rdf,BQM_IS,,
K_Metallothionein_Kidney,parameter,,,rdf,BQB_IS,,
K_Metallothionein_Kidney_U30,parameter,Transfer from metallothionein to kidney (age < 30),/d,rdf,BQM_IS,,
K_Kidney_Plasma,parameter,Transfer from kidney to plasma,/d,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00498,
K_Kidney_Plasma,parameter,,,rdf,BQB_IS,,
K_Kidney_Urine,parameter,Transfer from kidney to urine,/d,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00237,
K_Kidney_Urine,parameter,,,rdf,BQB_IS,,
K_Kidney_Urine_U30,parameter,Transfer from kidney to urine (age < 30),/d,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00237,
Increase_Cd_Urine,parameter,Temporal factor increasing Cd elimination in urine,/d,rdf,BQM_IS,,
Increase_Cd_Urine,parameter,,,rdf,BQB_IS,,
K_Plasma_RBC,parameter,Transfer from plasma to red blood cells,/d,rdf,BQM_IS,,
K_Plasma_RBC,parameter,,,rdf,BQB_IS,,
Uptake,parameter,Total (systemic) uptake,ug/d,rdf,BQM_IS,,
Uptake,parameter,,,rdf,BQB_IS,,
Gut_Plasma_NoLimit,parameter,Transfer from gut to plasma with unsaturated metallothionein,ug/d,rdf,BQM_IS,,
Gut_Plasma_Limit,parameter,,,rdf,BQB_IS,,
Lung_Plasma_NoLimit,parameter,Transfer from lung to plasma with unsaturated metallothionein,ug/d,rdf,BQM_IS,,
Lung_Plasma_NoLimit,parameter,,,rdf,BQB_IS,,
Gut_Plasma_Limit,parameter,Transfer from gut to plasma with saturated metallothionein,ug/d,rdf,BQM_IS,,
Gut_Plasma_Limit,parameter,,,rdf,BQB_IS,,
Lung_Plasma_Limit,parameter,Transfer from lung to plasma with saturated metallothionein,ug/d,rdf,BQM_IS,,
Lung_Plasma_Limit,parameter,,,rdf,BQB_IS,,
Gut_Plasma,parameter,Transfer from gut to plasma,ug/d,rdf,BQM_IS,,
Gut_Plasma,parameter,,,rdf,BQB_IS,,
Lung_Plasma,parameter,Transfer from lung to plasma,ug/d,rdf,BQM_IS,,
Lung_Plasma,parameter,,,rdf,BQB_IS,,
VLiverc,parameter,Volume of liver as fraction of bodyweight,L/kg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00078,
VLiverc,parameter,,,rdf,BQB_IS,,
VKidneyc,parameter,Volume of kidney as fraction of bodyweight,L/kg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00080,
VKidneyc,parameter,,,rdf,BQB_IS,,
VGutc,parameter,Volume of gut as fraction of bodyweight,L/kg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00509,
VGutc,parameter,,,rdf,BQB_IS,,
VLungc,parameter,Volume of lung as fraction of bodyweight,L/kg,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00098,
VLungc,parameter,,,rdf,BQB_IS,,
VBloodc,parameter,Volume of blood as fraction of bodyweight,L/kg,rdf,BQM_IS,,
VBloodc,parameter,,,rdf,BQB_IS,,
HCT,parameter,Hematocrit,UNITLESS,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00527,
HCT,parameter,,,rdf,BQB_IS,,
VBlood,parameter,Volume of blood,L,rdf,BQM_IS,http://purl.obolibrary.org/obo/PBPKO_00108,
VBlood,parameter,,,rdf,BQB_IS,,
VMetallothionein,parameter,,,rdf,BQM_IS,,
VMetallothionein,parameter,,,rdf,BQB_IS,,
VLiver,parameter,,,rdf,BQM_IS,,
VLiver,parameter,,,rdf,BQB_IS,,
VKidney,parameter,,,rdf,BQM_IS,,
VKidney,parameter,,,rdf,BQB_IS,,
VFeces,parameter,,,rdf,BQM_IS,,
VFeces,parameter,,,rdf,BQB_IS,,
VUrine,parameter,,,rdf,BQM_IS,,
VUrine,parameter,,,rdf,BQB_IS,,
VGut,parameter,,,rdf,BQM_IS,,
VGut,parameter,,,rdf,BQB_IS,,
VLung,parameter,,,rdf,BQM_IS,,
VLung,parameter,,,rdf,BQB_IS,,
VPlasma,parameter,,,rdf,BQM_IS,,
VPlasma,parameter,,,rdf,BQB_IS,,
VRBC,parameter,,,rdf,BQM_IS,,
VRBC,parameter,,,rdf,BQB_IS,,
VOthers,parameter,,,rdf,BQM_IS,,
VOthers,parameter,,,rdf,BQB_IS,,
