element_id,sbml_type,element_name,unit,annotation_type,qualifier,URI,remark
k9,parameter,kinetic constant rate PLASMA -> OTHER tissues,/d,rdf,BQM_IS,,
k9,parameter,,,rdf,BQB_IS,,
k10,parameter,kinetic constant rate OTHER tissues -> PLASMA,/d,rdf,BQM_IS,,
k10,parameter,,,rdf,BQB_IS,,
k11,parameter,kinetic constant rate PLASMA -> feces,/d,rdf,BQM_IS,,
k11,parameter,,,rdf,BQB_IS,,
k12,parameter,kinetic constant rate PLASMA -> liver,/d,rdf,BQM_IS,,
k12,parameter,,,rdf,BQB_IS,,
k13,parameter,kinetic constant rate liver -> PLASMA,/d,rdf,BQM_IS,,
k13,parameter,,,rdf,BQB_IS,,
k14,parameter,kinetic constant rate liver -> MT pool,/d,rdf,BQM_IS,,
k14,parameter,,,rdf,BQB_IS,,
k15,parameter,kinetic constant rate liver -> feces,/d,rdf,BQM_IS,,
k15,parameter,,,rdf,BQB_IS,,
kx,parameter,kinetic constant rate PLASMA -> RBC,/d,rdf,BQM_IS,,
kx,parameter,,,rdf,BQB_IS,,
k16,parameter,kinetic constant rate RBC-> MT pool,/d,rdf,BQM_IS,,
k16,parameter,,,rdf,BQB_IS,,
k17,parameter,Fraction of MT-bound Cd removal to KIDNEY; remainder goes directly to urine.,UNITLESS,rdf,BQM_IS,,
k17,parameter,,,rdf,BQB_IS,,
k18,parameter,kinetic constant rate KIDNEY -> PLASMA,/d,rdf,BQM_IS,,
k18,parameter,,,rdf,BQB_IS,,
k19,parameter,urine elimination rate constant,/d,rdf,BQM_IS,,
k19,parameter,,,rdf,BQB_IS,,
k21,parameter,Age-dependent increase in kidney-to-urine elimination after age 30,,rdf,BQM_IS,,
k21,parameter,,,rdf,BQB_IS,,
k20,parameter,Fraction of PLASMA + META Cd amounts to calculated whole-blood Cd,UNITLESS,rdf,BQM_IS,,
k20,parameter,,,rdf,BQB_IS,,
sex,parameter,,,rdf,BQM_IS,,
sex,parameter,,,rdf,BQB_IS,,
Delta_BWs3,parameter,,,rdf,BQM_IS,,
Delta_BWs3,parameter,,,rdf,BQB_IS,,
Delta_creat,parameter,,,rdf,BQM_IS,,
Delta_creat,parameter,,,rdf,BQB_IS,,
Ccord,parameter,,,rdf,BQM_IS,,
Ccord,parameter,,,rdf,BQB_IS,,
year,parameter,,y,rdf,BQM_IS,,
year,parameter,,,rdf,BQB_IS,,
mval,parameter,,,rdf,BQM_IS,,
mval,parameter,,,rdf,BQB_IS,,
Delta_BW,parameter,,,rdf,BQM_IS,,
Delta_BW,parameter,,,rdf,BQB_IS,,
BW_male_ref,parameter,,,rdf,BQM_IS,,
BW_male_ref,parameter,,,rdf,BQB_IS,,
BW_female_ref,parameter,,,rdf,BQM_IS,,
BW_female_ref,parameter,,,rdf,BQB_IS,,
BW_male,parameter,,,rdf,BQM_IS,,
BW_male,parameter,,,rdf,BQB_IS,,
BW_female,parameter,,,rdf,BQM_IS,,
BW_female,parameter,,,rdf,BQB_IS,,
wbw,parameter,,,rdf,BQM_IS,,
wbw,parameter,,,rdf,BQB_IS,,
hct_mid,parameter,,,rdf,BQM_IS,,
hct_mid,parameter,,,rdf,BQB_IS,,
hct,parameter,,,rdf,BQM_IS,,
hct,parameter,,,rdf,BQB_IS,,
vb_male,parameter,,,rdf,BQM_IS,,
vb_male,parameter,,,rdf,BQB_IS,,
vb_female,parameter,,,rdf,BQM_IS,,
vb_female,parameter,,,rdf,BQB_IS,,
vb,parameter,,,rdf,BQM_IS,,
vb,parameter,,,rdf,BQB_IS,,
vp,parameter,,,rdf,BQM_IS,,
vp,parameter,,,rdf,BQB_IS,,
vrbc,parameter,,,rdf,BQM_IS,,
vrbc,parameter,,,rdf,BQB_IS,,
vk_male,parameter,,,rdf,BQM_IS,,
vk_male,parameter,,,rdf,BQB_IS,,
vk_female,parameter,,,rdf,BQM_IS,,
vk_female,parameter,,,rdf,BQB_IS,,
vk,parameter,,,rdf,BQM_IS,,
vk,parameter,,,rdf,BQB_IS,,
vlungs,parameter,,,rdf,BQM_IS,,
vlungs,parameter,,,rdf,BQB_IS,,
vint_male,parameter,,,rdf,BQM_IS,,
vint_male,parameter,,,rdf,BQB_IS,,
vint_female,parameter,,,rdf,BQM_IS,,
vint_female,parameter,,,rdf,BQB_IS,,
vintestine,parameter,,,rdf,BQM_IS,,
vintestine,parameter,,,rdf,BQB_IS,,
vl_male,parameter,,,rdf,BQM_IS,,
vl_male,parameter,,,rdf,BQB_IS,,
vl_female,parameter,,,rdf,BQM_IS,,
vl_female,parameter,,,rdf,BQB_IS,,
vl,parameter,,,rdf,BQM_IS,,
vl,parameter,,,rdf,BQB_IS,,
vother,parameter,,,rdf,BQM_IS,,
vother,parameter,,,rdf,BQB_IS,,
wbw_f,parameter,,,rdf,BQM_IS,,
wbw_f,parameter,,,rdf,BQB_IS,,
Vtidal_male,parameter,,,rdf,BQM_IS,,
Vtidal_male,parameter,,,rdf,BQB_IS,,
Vtidal_female,parameter,,,rdf,BQM_IS,,
Vtidal_female,parameter,,,rdf,BQB_IS,,
Vtidal,parameter,,,rdf,BQM_IS,,
Vtidal,parameter,,,rdf,BQB_IS,,
FqBreath,parameter,,,rdf,BQM_IS,,
FqBreath,parameter,,,rdf,BQB_IS,,
vds_male,parameter,,,rdf,BQM_IS,,
vds_male,parameter,,,rdf,BQB_IS,,
vds_female,parameter,,,rdf,BQM_IS,,
vds_female,parameter,,,rdf,BQB_IS,,
vds,parameter,,,rdf,BQM_IS,,
vds,parameter,,,rdf,BQB_IS,,
VInhalation,parameter,,,rdf,BQM_IS,,
VInhalation,parameter,,,rdf,BQB_IS,,
ucr_base,parameter,,,rdf,BQM_IS,,
ucr_base,parameter,,,rdf,BQB_IS,,
ucr,parameter,,,rdf,BQM_IS,,
ucr,parameter,,,rdf,BQB_IS,,
Vurine,parameter,,,rdf,BQM_IS,,
Vurine,parameter,,,rdf,BQB_IS,,
k5_active,parameter,,,rdf,BQM_IS,,
k5_active,parameter,,,rdf,BQB_IS,,
k19x,parameter,,,rdf,BQM_IS,,
k19x,parameter,,,rdf,BQB_IS,,
k17_decline,parameter,,,rdf,BQM_IS,,
k17_decline,parameter,,,rdf,BQB_IS,,
k17x,parameter,,,rdf,BQM_IS,,
k17x,parameter,,,rdf,BQB_IS,,
k17b,parameter,,,rdf,BQM_IS,,
k17b,parameter,,,rdf,BQB_IS,,
wbw0,parameter,,,rdf,BQM_IS,,
wbw0,parameter,,,rdf,BQB_IS,,
vb0,parameter,,,rdf,BQM_IS,,
vb0,parameter,,,rdf,BQB_IS,,
Acord_total,parameter,,,rdf,BQM_IS,,
Acord_total,parameter,,,rdf,BQB_IS,,
uptakeTotal_Lung,parameter,,,rdf,BQM_IS,,
uptakeTotal_Lung,parameter,,,rdf,BQB_IS,,
uptakeTotal_GI,parameter,,,rdf,BQM_IS,,
uptakeTotal_GI,parameter,,,rdf,BQB_IS,,
TOTAL_UPTAKE,parameter,,,rdf,BQM_IS,,
TOTAL_UPTAKE,parameter,,,rdf,BQB_IS,,
UPTAKE_MT,parameter,,,rdf,BQM_IS,,
UPTAKE_MT,parameter,,,rdf,BQB_IS,,
UPTAKE_PLASMA,parameter,,,rdf,BQM_IS,,
UPTAKE_PLASMA,parameter,,,rdf,BQB_IS,,
uptakeMT_Lung,parameter,,,rdf,BQM_IS,,
uptakeMT_Lung,parameter,,,rdf,BQB_IS,,
uptakeMT_GI,parameter,,,rdf,BQM_IS,,
uptakeMT_GI,parameter,,,rdf,BQB_IS,,
uptakePlasma_Lung,parameter,,,rdf,BQM_IS,,
uptakePlasma_Lung,parameter,,,rdf,BQB_IS,,
uptakePlasma_GI,parameter,,,rdf,BQM_IS,,
uptakePlasma_GI,parameter,,,rdf,BQB_IS,,
BLOOD,parameter,,,rdf,BQM_IS,,
BLOOD,parameter,,,rdf,BQB_IS,,
BLOOD_burden,parameter,,,rdf,BQM_IS,,
BLOOD_burden,parameter,,,rdf,BQB_IS,,
kidney_burden,parameter,,,rdf,BQM_IS,,
kidney_burden,parameter,,,rdf,BQB_IS,,
ur,parameter,,,rdf,BQM_IS,,
ur,parameter,,,rdf,BQB_IS,,
Conc_urine_cd,parameter,,,rdf,BQM_IS,,
Conc_urine_cd,parameter,,,rdf,BQB_IS,,
ucdcr,parameter,,,rdf,BQM_IS,,
ucdcr,parameter,,,rdf,BQB_IS,,
total_internal,parameter,,,rdf,BQM_IS,,
total_internal,parameter,,,rdf,BQB_IS,,
Excreted,parameter,,,rdf,BQM_IS,,
Excreted,parameter,,,rdf,BQB_IS,,
